Entry	eggNOG
Q9NZ32	KOG0676;
Q9NZH5	ENOG502S2GG;
Q9NZL6	KOG3629;
Q9NZQ0	KOG0098;
Q9NZQ9	KOG3735;
Q9NZT2	ENOG502QVIF;
Q9NZW5	KOG0609;
Q9P015	KOG0846;
Q9P031	KOG3777;KOG4819;
Q9P0J6	KOG4122;
Q9P0M4	ENOG502S2UJ;
Q9P0M9	KOG4600;
Q9P0S2	ENOG502S3RD;
Q9P104	KOG4047;
Q9P1P5	KOG3656;
Q9P1U1	KOG0678;
Q9P1Y6	KOG0825;
Q9P203	KOG2838;
Q9P242	ENOG502QTY4;
Q9P244	KOG0619;
Q9P260	KOG0211;
Q9P265	KOG3628;
Q9P291	ENOG502QYZW;
Q9P299	KOG3343;
Q9P2D8	KOG3685;KOG4820;
Q9P2E7	KOG3594;
Q9P2F8	KOG3686;
Q9P2J8	KOG1721;
Q9P2N5	KOG2135;
Q9P2P1	KOG0017;KOG3740;
Q9P2V4	KOG0619;KOG3510;
Q9P2Z0	ENOG502SDT3;
Q9QC07	
Q9UBG7	KOG3743;
Q9UBL0	KOG2953;
Q9UBU6	KOG4647;
Q9UDV7	KOG1721;
Q9UDX5	KOG3945;
Q9UEE9	KOG4776;
Q9UF02	ENOG502QTQ7;
Q9UH62	ENOG502TCDI;
Q9UHA3	KOG1723;
Q9UHF5	ENOG502S074;
Q9UHP9	ENOG502S62J;
Q9UHR6	KOG4317;
Q9UHV5	KOG2378;
Q9UHW5	KOG1534;
Q9UIF3	KOG2685;
Q9UIM3	KOG1124;
Q9UJ04	KOG1508;
Q9UJ42	ENOG502RTG9;
Q9UJ96	KOG3713;
Q9UJ99	KOG3594;
Q9UJG1	KOG0439;
Q9UJK0	KOG3154;
Q9UJU3	KOG1721;
Q9UJV8	KOG3074;
Q9UJW7	KOG1721;
Q9UK08	KOG4119;
Q9UK11	KOG1721;
Q9UK13	KOG1721;
Q9UK85	ENOG502SZ2Z;
Q9UKB3	KOG0691;
Q9UKD2	KOG0816;
Q9UKH3	
Q9UKJ0	ENOG502SUHR;
Q9UKJ3	KOG2184;
Q9UKL2	ENOG502SITM;
Q9UKL4	ENOG502QV4X;
Q9UKR3	KOG3627;
Q9UKR8	KOG3882;
Q9UKT6	
Q9UKU9	KOG2579;
Q9UKY3	
Q9UL36	KOG1721;
Q9UL58	KOG1721;
Q9ULE3	KOG3569;
Q9ULE6	ENOG502QQ90;
Q9ULJ7	KOG0504;
Q9ULK2	KOG4140;
Q9ULK6	KOG0800;
Q9ULL5	KOG4805;
Q9ULR5	ENOG502S63Z;
Q9ULS5	KOG3850;
Q9ULS6	KOG3713;
Q9ULZ0	ENOG502TEEP;
Q9UN30	KOG3766;
Q9UN66	KOG3594;
Q9UN67	KOG3594;
Q9UN70	KOG3594;
Q9UN71	KOG3594;
Q9UN75	KOG3594;
Q9UNK9	KOG2338;
Q9UNL2	KOG4490;
Q9UNN4	KOG2652;
Q9UNX9	KOG3827;
Q9UPC5	ENOG502QT81;
Q9UPU3	KOG3511;
Q9UPX0	KOG2408;KOG3510;
Q9UQ10	KOG2741;
Q9UQ72	ENOG502RXPD;
Q9UQG0	
Q9Y2A4	KOG1721;
Q9Y2C2	KOG3922;
Q9Y2D9	KOG1721;
Q9Y2G4	KOG0504;
Q9Y2H8	KOG1721;
Q9Y2L6	KOG3529;
Q9Y2L8	KOG1721;
Q9Y2Q1	KOG1721;
Q9Y2Q9	KOG4078;
Q9Y2R5	KOG3447;
Q9Y2R9	KOG3291;
Q9Y2T4	KOG1354;
Q9Y2T5	KOG3656;
Q9Y2U2	KOG1418;
Q9Y305	KOG2763;
Q9Y330	KOG1721;
Q9Y334	KOG4475;
Q9Y3B6	KOG3289;
Q9Y3C1	KOG4706;
Q9Y3X0	ENOG502QUM9;
Q9Y421	KOG3410;
Q9Y471	
Q9Y4F5	ENOG502QSH8;
Q9Y4I5	KOG1171;
Q9Y4K1	ENOG502QUA4;
Q9Y543	KOG4304;
Q9Y573	KOG4441;
Q9Y585	ENOG502TF5D;
Q9Y597	KOG2714;
Q9Y5E1	KOG3594;
Q9Y5E2	KOG3594;
Q9Y5E4	KOG3594;
Q9Y5E5	KOG3594;
Q9Y5E6	KOG3594;
Q9Y5E7	KOG3594;
Q9Y5E8	KOG3594;
Q9Y5F0	KOG3594;
Q9Y5F2	KOG3594;
Q9Y5F3	KOG3594;
Q9Y5F6	KOG3594;
Q9Y5F8	KOG3594;
Q9Y5F9	KOG3594;
Q9Y5G0	KOG3594;
Q9Y5G1	KOG3594;
Q9Y5G2	KOG3594;
Q9Y5G3	KOG3594;
Q9Y5G4	KOG3594;
Q9Y5G5	KOG3594;
Q9Y5G6	KOG3594;
Q9Y5G7	KOG3594;
Q9Y5G8	KOG3594;
Q9Y5G9	KOG3594;
Q9Y5H0	KOG3594;
Q9Y5H1	KOG3594;
Q9Y5H2	KOG3594;
Q9Y5H3	KOG3594;
Q9Y5H4	KOG3594;
Q9Y5H6	KOG3594;
Q9Y5H7	KOG3594;
Q9Y5H8	KOG3594;
Q9Y5I0	KOG3594;
Q9Y5I1	KOG3594;
Q9Y5I4	KOG3594;
Q9Y5J9	KOG3489;
Q9Y5M8	KOG0090;
Q9Y5P1	ENOG502TAGS;
Q9Y5P3	ENOG502RCMZ;
Q9Y5Y3	KOG3656;
Q9Y644	ENOG502QV30;
Q9Y651	KOG0527;
Q9Y661	KOG3704;
Q9Y689	KOG0070;
Q9Y6I0	
Q9Y6I8	ENOG502RXMH;
Q9Y6N3	
Q9Y6Q3	KOG1721;
Q9Y6S9	KOG0603;
Q9Y6V7	KOG0333;KOG0340;
Q9YNA8	
U3KPV4	ENOG502QW2H;
W5XKT8	
W6CW81	
A0A075B6H7	
A0A075B6H8	
A0A075B6H9	
A0A075B6I0	
A0A075B6I1	
A0A075B6I3	
A0A075B6I4	
A0A075B6I6	
A0A075B6I7	
A0A075B6I9	
A0A075B6J1	
A0A075B6J2	
A0A075B6J6	
A0A075B6J9	
A0A075B6K0	
A0A075B6K2	
A0A075B6K4	
A0A075B6K5	
A0A075B6K6	
A0A075B6L2	
A0A075B6L6	
A0A075B6N2	
A0A075B6N3	
A0A075B6N4	
A0A075B6P5	
A0A075B6Q5	
A0A075B6R0	
A0A075B6R2	
A0A075B6R9	
A0A075B6S2	
A0A075B6S4	
A0A075B6S5	
A0A075B6S6	
A0A075B6S9	
A0A075B6T6	
A0A075B6T7	
A0A075B6T8	
A0A075B6U4	
A0A075B6V5	
A0A075B6W5	
A0A075B6X5	
A0A075B767	KOG0865;
A0A087WSX0	
A0A087WSY4	
A0A087WSY6	
A0A087WSZ0	
A0A087WSZ9	
A0A087WT02	
A0A087WT03	
A0A087WV62	
A0A087WVF3	KOG1102;
A0A087WW87	
A0A087WXM9	
A0A087X0K7	
A0A087X0M5	
A0A087X179	KOG1102;
A0A096LP55	KOG4763;
A0A0A0MRZ7	
A0A0A0MRZ8	
A0A0A0MRZ9	
A0A0A0MS00	
A0A0A0MS01	
A0A0A0MS02	
A0A0A0MS03	
A0A0A0MS04	
A0A0A0MS05	
A0A0A0MS06	
A0A0A0MS14	
A0A0A0MS15	
A0A0A0MT36	
A0A0A6YYC5	
A0A0A6YYD4	
A0A0A6YYG2	
A0A0A6YYG3	
A0A0A6YYJ7	
A0A0A6YYK1	
A0A0A6YYK4	
A0A0A6YYK6	
A0A0A6YYK7	
A0A0A6YYL3	
A0A0B4J1U3	
A0A0B4J1U4	
A0A0B4J1U6	
A0A0B4J1U7	
A0A0B4J1V0	ENOG502TDDK;
A0A0B4J1V1	
A0A0B4J1V2	
A0A0B4J1V6	
A0A0B4J1V7	
A0A0B4J1X5	
A0A0B4J1X8	
A0A0B4J1Y8	
A0A0B4J1Y9	
A0A0B4J1Z2	
A0A0B4J234	
A0A0B4J235	
A0A0B4J237	
A0A0B4J238	
A0A0B4J240	
A0A0B4J241	
A0A0B4J244	
A0A0B4J245	
A0A0B4J248	
A0A0B4J249	
A0A0B4J262	
A0A0B4J263	
A0A0B4J264	
A0A0B4J265	
A0A0B4J266	
A0A0B4J268	
A0A0B4J271	
A0A0B4J272	
A0A0B4J273	
A0A0B4J274	
A0A0B4J275	
A0A0B4J276	
A0A0B4J277	
A0A0B4J279	
A0A0B4J280	
A0A0B4J2D5	ENOG502QQFM;
A0A0B4J2D9	
A0A0B4J2E0	
A0A0B4J2H0	
A0A0C4DH24	
A0A0C4DH25	
A0A0C4DH26	
A0A0C4DH27	
A0A0C4DH28	
A0A0C4DH29	
A0A0C4DH30	
A0A0C4DH31	
A0A0C4DH32	
A0A0C4DH33	
A0A0C4DH34	
A0A0C4DH35	
A0A0C4DH36	
A0A0C4DH38	
A0A0C4DH39	
A0A0C4DH41	
A0A0C4DH42	
A0A0C4DH43	
A0A0C4DH55	
A0A0C4DH59	
A0A0C4DH67	
A0A0C4DH68	
A0A0C4DH69	
A0A0C4DH72	
A0A0C4DH73	
A0A0G2JMI3	
A0A0G2JS06	
A0A0J9YVY3	
A0A0J9YX35	
A0A0J9YX75	
A0A0J9YXX1	
A0A0J9YXY3	
A0A0K0K1A3	
A0A0K0K1B3	
A0A0K0K1C0	
A0A0K0K1C4	
A0A0K0K1D8	
A0A0K0K1E9	
A0A0K0K1G6	
A0A0K0K1G8	
A0A0U1RQF7	
A0A0U1RRN3	
A0A1B0GTK4	
A0A1B0GUS4	
A0A1B0GVD1	
A0A1B0GX31	
A0A1B0GX49	
A0A1B0GX51	
A0A1B0GX56	
A0A1B0GX68	
A0A1B0GX78	
A0A1B0GX95	
A0A1B0GXF2	
A0A1W2PPD8	
A0A1W2PPM1	
A0A1W2PQD8	
A0A1W2PR19	
A0A1W2PR82	
A0A2R8Y619	
A0A2Z4LIS9	
A0A3B3IS91	
A0A3B3IT33	
A0A3B3IU63	
A0A455ZAR2	
A0A494C1R9	
A0A539	
A0A576	
A0A577	
A0A578	
A0A584	
A0A589	
A0A590UK83	
A0A597	
A0A599	
A0A5A2	
A0A5A6	
A0A5B0	
A0A5B6	
A0A5B7	
A0A7L8Y648	
A0A804HLA8	
A0AUZ9	ENOG502QRI7;
A0AVI2	KOG1326;
A0JD32	
A0JD36	
A0JD37	
A0PJE2	KOG1208;
A0PJX4	ENOG502RY5T;
A1A4F0	ENOG502S9R0;
A1A4V9	ENOG502RXPT;
A1A580	ENOG502TEIG;
A1L168	ENOG502SDCS;
A1L1A6	ENOG502RU2R;
A1L3X4	
A1L453	KOG3627;
A2A3N6	
A2AJT9	ENOG502S4TN;
A2CJ06	KOG4286;
A2RRH5	KOG0266;
A2RRL7	ENOG502SA74;
A2RTY3	ENOG502S0KU;
A2RU48	ENOG502RYUI;
A2RU54	KOG0485;
A2RUR9	KOG0504;
A2RUU4	ENOG502TDXY;
A2VCK2	KOG3757;
A3KFT3	ENOG502SHXQ;
A4D0V7	ENOG502QQAY;
A4D1E1	ENOG502QS70;
A4D1S0	KOG4297;
A4D1U4	KOG4704;
A4D2H0	ENOG502QUND;
A4D2P6	KOG1922;KOG3528;KOG3589;
A4QPH2	
A5PL33	ENOG502S92J;
A5PLK6	ENOG502QPIJ;
A5PLN7	ENOG502QQUG;
A6H8M9	KOG1219;
A6NC42	ENOG502RW7D;
A6NC78	
A6NC86	ENOG502SRI1;
A6NCC3	KOG4725;
A6NCI4	ENOG502QTDG;
A6NCK2	
A6NCL1	ENOG502RE7T;
A6NCN2	
A6NCV1	ENOG502R93V;
A6NCW7	KOG1865;
A6NDD5	ENOG502QPQE;
A6NDH6	ENOG502T9JQ;
A6NDI0	KOG2177;
A6NDL8	ENOG502T9MW;
A6NDR6	
A6NDS4	KOG1102;
A6NDX5	
A6NDY0	KOG4209;
A6NE52	KOG0321;
A6NEC2	
A6NEL2	ENOG502QRSJ;
A6NER0	KOG1102;
A6NES4	KOG2032;
A6NET4	KOG3656;
A6NF34	ENOG502QSKR;
A6NF89	ENOG502T9ME;
A6NFC5	ENOG502S049;
A6NFC9	
A6NFI3	KOG1721;
A6NFQ7	KOG0490;
A6NFT4	ENOG502QRZS;
A6NG13	ENOG502QPQJ;
A6NGD5	KOG1721;
A6NGE7	KOG0848;
A6NGJ6	KOG2177;
A6NH21	KOG2592;
A6NH52	KOG3195;
A6NH57	KOG0070;
A6NHA9	ENOG502TE7F;
A6NHG9	ENOG502T9JQ;
A6NHJ4	KOG1721;
A6NHM9	
A6NHS7	ENOG502RZQD;
A6NHT5	KOG0485;
A6NI03	KOG2177;
A6NI72	
A6NIE9	
A6NIJ9	ENOG502RDVH;
A6NIM6	KOG1237;
A6NIR3	KOG0705;
A6NIZ1	
A6NJG6	KOG2251;
A6NJL1	KOG1721;
A6NJV1	ENOG502S0NQ;
A6NJW4	KOG4237;
A6NJW9	
A6NJY4	
A6NJZ3	ENOG502RDVH;
A6NJZ7	KOG3632;
A6NK02	
A6NK53	KOG1721;
A6NK59	KOG0504;
A6NK75	KOG1721;
A6NKD2	
A6NKD9	KOG3819;
A6NKF2	KOG2744;
A6NKG5	KOG0017;
A6NKK0	ENOG502T9JQ;
A6NKQ9	
A6NKT7	KOG0864;
A6NKX4	KOG0255;
A6NL08	ENOG502SI9E;
A6NL26	ENOG502SKXC;
A6NL82	ENOG502RZSS;
A6NL99	
A6NLI5	KOG2177;
A6NLP5	KOG4555;
A6NM03	ENOG502SIEP;
A6NM10	ENOG502RYFD;
A6NM11	KOG0619;
A6NM28	KOG1721;
A6NM43	
A6NM45	ENOG502RSH3;
A6NM76	ENOG502R93V;
A6NMS3	KOG3656;
A6NMS7	KOG0619;
A6NMT0	KOG0488;
A6NMU1	
A6NMX2	KOG1670;
A6NMZ5	
A6NN14	KOG1721;
A6NN92	ENOG502RVMN;
A6NNF4	KOG1721;
A6NNM3	KOG3632;
A6NNP5	ENOG502S1I0;
A6NP11	KOG1721;
A6NP61	ENOG502QWC9;
A6PVL3	
A6PVS8	KOG0531;
A6QL64	KOG0504;
A7E2U8	ENOG502QVET;
A8K0R7	ENOG502RIPD;
A8K0S8	
A8K5M9	ENOG502S89I;
A8MPS7	ENOG502RYFJ;
A8MPX8	KOG0698;
A8MT70	ENOG502QZ7B;
A8MTI9	
A8MTL9	KOG2392;
A8MTY7	KOG4726;
A8MUH7	
A8MUM7	KOG3587;
A8MUV8	KOG1721;
A8MV23	KOG2392;
A8MVA2	KOG4726;
A8MVS5	ENOG502S4F6;
A8MVU1	
A8MVW0	ENOG502QTDH;
A8MVZ5	
A8MWA4	
A8MWD9	
A8MWK0	
A8MX76	KOG0045;
A8MXE2	
A8MXU0	
A8MXY4	KOG1721;
A8MXZ3	KOG4726;
A8MYV0	KOG3757;
A8MYZ6	KOG2294;
A8MZ26	KOG0027;
B1AJZ9	ENOG502QR8Q;
B1AKI9	ENOG502QR6G;
B1APH4	KOG1721;
B2CW77	ENOG502TDVM;
B2RC85	KOG0231;
B2RN74	ENOG502QVH7;
B2RPK0	
B2RXH4	KOG4441;
B3SHH9	ENOG502QR97;
B4DU55	KOG1721;
B4DYI2	
B5ME19	KOG1076;
B7Z8K6	
B7ZAP0	
B7ZC32	
B9A064	ENOG502SS4M;
C0HLV8	
C0HLZ6	
C0HM01	
C0HM83	
C9J069	ENOG502QQYV;
C9J1S8	KOG2177;
C9J2P7	KOG1865;
C9J798	
C9JCN9	ENOG502SE6P;
C9JDP6	ENOG502SNF0;
C9JH25	ENOG502QU49;
C9JJH3	KOG1865;
C9JLJ4	KOG1865;
C9JLR9	ENOG502QTI3;
C9JPN9	KOG1865;
C9JQI7	ENOG502QVVE;
C9JQL5	
C9JSJ3	KOG0527;
C9JUS6	ENOG502RJSC;
C9JVI0	KOG1865;
C9JXX5	ENOG502SCAR;
D6R901	KOG1865;
D6R9N7	KOG1865;
D6RA61	KOG1865;
D6RBQ6	KOG1865;
D6RCP7	KOG1865;
D6RIA3	ENOG502QW5W;
D6RJB6	KOG1865;
E2RYF6	ENOG502RYA8;
E2RYF7	
E7ETH6	KOG1721;
E9PB15	KOG2105;KOG3158;
E9PQ53	KOG4516;
F7VJQ1	
F8VTS6	KOG2177;
G5E9R7	KOG4726;
H3BQB6	ENOG502S3US;
H3BSY2	KOG4725;
I1YAP6	KOG2177;
I3L273	ENOG502RMAY;
I3L3R5	ENOG502T87V;
L0R6Q1	
L0R819	
O00110	KOG3576;
O00479	ENOG502S5FK;
O00634	KOG3512;
O14498	KOG0619;
O14562	KOG1872;
O14581	ENOG502RTYS;
O14598	
O14604	
O14715	KOG0864;
O14921	KOG3589;
O14990	
O15037	KOG3777;
O15050	ENOG502QQZC;
O15255	
O15442	KOG3947;
O15480	KOG4562;
O15482	KOG3850;
O43246	KOG1286;
O43325	ENOG502S1SM;
O43361	KOG1721;
O43423	
O43824	KOG0410;
O43869	ENOG502RTYZ;
O60268	ENOG502QV4D;
O60287	KOG1791;
O60290	KOG1721;
O60309	KOG0619;
O60320	ENOG502QUMS;
O60347	KOG2223;
O60403	ENOG502SJHK;
O60404	ENOG502SJHK;
O60431	ENOG502TM5B;
O60518	KOG2171;
O60637	KOG3882;
O60732	KOG4562;
O60739	KOG1770;
O60809	ENOG502QWSJ;
O75290	KOG1721;
O75333	KOG3586;
O75373	KOG1721;
O75426	KOG0274;
O75467	KOG1721;
O75474	ENOG502S0IC;
O75526	ENOG502SBHG;
O75949	ENOG502QQKW;
O75954	KOG3882;
O76000	ENOG502SI2C;
O76087	ENOG502SZ68;
O76100	ENOG502RTYS;
O94819	KOG1072;
O94952	ENOG502QS7Z;
O95006	ENOG502SKV6;
O95013	ENOG502TEJE;
O95081	KOG0702;
O95156	ENOG502QUPW;
O95157	ENOG502QSZ5;
O95158	ENOG502QPNQ;
O95170	KOG0274;
O95221	ENOG502SJ0I;
O95424	ENOG502S66C;
O95478	KOG3163;
O95502	ENOG502RCVB;
O95521	ENOG502QWSJ;
O95744	
O95800	ENOG502QVED;
O95857	KOG3882;
O95969	ENOG502SXZG;
O96001	ENOG502S50G;
P01737	
P03986	
P09131	KOG2718;
P0C025	ENOG502QWT5;
P0C091	KOG1306;KOG3597;
P0C0P6	ENOG502SSTA;
P0C263	KOG1345;
P0C5J1	KOG2497;
P0C5Y4	KOG4726;
P0C604	
P0C623	
P0C626	
P0C628	
P0C629	
P0C646	
P0C6A0	KOG1601;
P0C6S8	KOG0619;
P0C7A2	ENOG502TEM3;
P0C7H9	KOG1865;
P0C7I0	KOG1865;
P0C7I6	ENOG502S2FS;
P0C7N1	
P0C7N5	
P0C7P4	
P0C7Q2	ENOG502TERZ;
P0C7Q6	ENOG502RCFC;
P0C7T2	ENOG502SMQD;
P0C7T3	ENOG502SJUD;
P0C7T4	
P0C7U1	KOG2232;
P0C7V7	
P0C7X1	KOG1102;
P0C860	
P0CB33	
P0CB38	KOG0123;
P0CF51	
P0CG00	KOG1721;
P0CG01	
P0CG12	
P0CG22	
P0CG31	KOG1721;
P0CG36	KOG1217;
P0CG40	KOG1721;
P0CH99	KOG1721;
P0CI26	KOG2177;
P0CJ72	
P0CJ79	
P0CK96	KOG1441;
P0CK97	KOG1441;
P0CL82	
P0CV98	
P0CV99	
P0CW00	
P0CW01	
P0CW20	
P0DJD0	KOG0864;
P0DJD1	KOG0864;
P0DKB6	
P0DKV0	
P0DM35	KOG4738;
P0DMP2	KOG3565;
P0DMU2	
P0DN37	KOG0865;
P0DN80	
P0DN81	
P0DN82	
P0DOX2	
P0DOX7	
P0DOX8	
P0DP01	
P0DP02	
P0DP03	
P0DP04	ENOG502TE7T;
P0DP06	
P0DP07	
P0DP08	ENOG502S5TB;
P0DP09	
P0DP72	
P0DP73	
P0DP74	ENOG502TEXC;
P0DPB5	
P0DPF3	
P0DPF4	
P0DPF7	
P0DPI2	
P0DPQ6	
P0DQD5	
P0DSN7	
P0DSO2	
P0DTE1	
P0DTE2	
P0DTL5	
P0DTL6	KOG3002;
P0DTW3	
P0DUH7	
P0DV77	
P0DX53	KOG4725;
P0DXC1	
P10075	KOG1721;
P11465	ENOG502RWY0;
P11844	ENOG502RXJY;
P12525	
P15421	ENOG502TKYQ;
P16415	KOG1721;
P16562	KOG3017;
P17017	KOG1721;
P20962	ENOG502SSXW;
P31275	KOG0487;
P43359	
P43362	KOG4562;
P43366	KOG4562;
P47881	ENOG502RU17;
P47884	
P47890	ENOG502TA75;
P47944	KOG4738;
P48741	
P51786	KOG1721;
P51861	ENOG502SGZK;
P52740	KOG1721;
P52743	
P52943	KOG1700;
P55822	KOG4023;
P56749	ENOG502QR4G;
P57060	ENOG502QR2G;
P58170	ENOG502T9JB;
P58180	ENOG502SIBY;
P58181	ENOG502QVH7;
P58511	ENOG502SFJD;
P59536	ENOG502S2SI;
P59539	
P59541	ENOG502TE6U;
P59544	ENOG502TE6U;
P59551	ENOG502S2SI;
P59646	ENOG502TDGY;
P59861	ENOG502TEDN;
P59922	
P60673	ENOG502S2A3;
P60985	ENOG502STEA;
P61129	KOG1040;
P61236	KOG3399;
P61570	
P62502	ENOG502T76S;
P62685	
P63119	
P63120	
P63124	
P63125	
P63127	
P63302	ENOG502S9W8;
P78312	ENOG502QVAZ;
P82664	KOG3321;
P82909	ENOG502S7A7;
P84157	ENOG502SAE0;
P86790	KOG2622;
Q008S8	KOG0274;KOG3524;
Q02325	ENOG502QVNP;
Q03924	KOG1721;
Q03938	KOG1721;
Q05BV3	KOG2106;
Q05DH4	KOG3695;
Q06250	
Q075Z2	KOG1565;
Q08AF3	ENOG502QWKG;
Q08AI6	KOG1305;
Q08AN1	KOG1721;
Q09MP3	ENOG502RZS1;
Q0P651	KOG1551;
Q0P6D2	ENOG502QSPC;
Q0VAF6	ENOG502S3UP;
Q0VDE8	ENOG502SXJP;
Q0VDG4	ENOG502QPIA;
Q0VGE8	KOG1721;
Q107X0	
Q13046	ENOG502RXPD;
Q13066	
Q13069	ENOG502SZ68;
Q13072	
Q13296	ENOG502TE5J;
Q13536	ENOG502TF2T;
Q14146	ENOG502QWBH;
Q14390	KOG2410;
Q14507	ENOG502RWFV;
Q14549	KOG0489;
Q14582	KOG2483;
Q14586	KOG1721;
Q14588	KOG1721;
Q14761	ENOG502SG9X;
Q147U1	KOG1721;
Q14DG7	KOG4789;
Q15032	KOG2953;
Q15270	KOG0488;
Q15434	KOG4733;
Q15486	
Q15527	ENOG502RYGJ;
Q15615	ENOG502SIBY;
Q15619	ENOG502RB7P;
Q15622	ENOG502RTYS;
Q16048	
Q16517	ENOG502TDP2;
Q16559	KOG4029;
Q16609	
Q16626	ENOG502S34Y;
Q17R31	KOG3020;
Q17R55	ENOG502S0YJ;
Q17RC7	KOG2286;
Q17RG1	KOG0342;KOG2723;
Q17RR3	ENOG502SHK7;
Q1AE95	
Q1ED39	ENOG502S1WB;
Q1KMD3	KOG2242;
Q1W4C9	KOG3649;
Q1X8D7	ENOG502S998;
Q1XH10	KOG3915;
Q1ZYL8	ENOG502SNMJ;
Q2KHR3	KOG4805;
Q2L4Q9	KOG3627;
Q2M218	KOG1721;
Q2M296	KOG4410;
Q2M2I3	ENOG502QWTG;
Q2M2W7	ENOG502RZCW;
Q2M329	ENOG502QS75;
Q2M3D2	KOG2286;
Q2M3V2	ENOG502RXAT;
Q2M3W8	KOG1721;
Q2M5E4	KOG3589;
Q2QD12	KOG3111;
Q2TAA2	KOG3035;
Q2TAA8	ENOG502QTWK;
Q2TAL5	KOG4678;
Q2TB10	KOG1721;
Q2TBF2	KOG4157;
Q2TV78	
Q2VY69	KOG1721;
Q2WGJ8	ENOG502S38B;
Q2WGJ9	KOG1326;
Q2WGN9	KOG3751;
Q309B1	KOG0274;
Q30KQ1	ENOG502TEXM;
Q30KQ4	ENOG502TF8H;
Q30KQ5	ENOG502TD4T;
Q30KQ8	ENOG502TDZN;
Q30KR1	
Q32P51	KOG0118;
Q3B7J2	KOG2742;
Q3B7T3	ENOG502R1UF;
Q3B8N5	KOG3779;
Q3C1V8	KOG0491;
Q3KNT7	
Q3KNW1	KOG2462;
Q3KP31	KOG1721;
Q3KQV9	KOG2388;
Q3KQZ1	KOG0755;
Q3LI61	ENOG502TDP8;
Q3LI73	ENOG502TDP7;
Q3LI81	KOG4726;
Q3LI83	ENOG502RR8N;
Q3MIS6	KOG1721;
Q3MIX3	KOG1235;
Q3SXZ3	KOG1721;
Q3ZCQ2	ENOG502TEGY;
Q3ZCW2	KOG3587;
Q400G9	ENOG502QV2Q;
Q494W8	KOG3646;
Q494X3	KOG1721;
Q495B1	KOG4177;
Q496H8	ENOG502S3XG;
Q499Z3	ENOG502QTT1;
Q499Z4	KOG1721;
Q49A92	ENOG502QUHG;
Q49AA0	KOG1721;
Q49AG3	ENOG502QT83;
Q49AR2	ENOG502QW2U;
Q4G0F5	KOG3063;
Q4G0I0	ENOG502S8XX;
Q4G0S7	ENOG502QRE3;
Q4G0Z9	KOG0480;
Q4KMZ1	ENOG502S8YC;
Q4KMZ8	KOG4556;
Q4V339	KOG2743;
Q4VC39	KOG4431;
Q4VXA5	ENOG502TCCK;
Q4VXU2	KOG0123;
Q4W5P6	ENOG502R363;
Q502W7	ENOG502QSDI;
Q504U0	ENOG502SUFC;
Q50KZ9	
Q50LG9	KOG0619;
Q52LA3	KOG4402;
Q52LD8	ENOG502QVRY;
Q52M58	ENOG502TFG8;
Q52M93	KOG1721;
Q52WX2	KOG1345;
Q53EQ6	KOG3105;
Q53FE4	ENOG502SU2P;
Q53RY4	ENOG502QWFA;
Q53S08	
Q53S58	ENOG502QPPU;
Q53S99	KOG3810;
Q53SF7	KOG3751;
Q56VL3	ENOG502S4DE;
Q587I9	ENOG502QV5D;
Q58FF3	
Q58FF6	
Q58FG0	
Q5BJE1	ENOG502R7DC;
Q5BKX6	KOG0637;
Q5BLP8	ENOG502S5WR;
Q5CZA5	KOG1721;
Q5EBL2	KOG1721;
Q5EBM4	
Q5FYA8	KOG3867;
Q5GH70	KOG4790;
Q5GH73	KOG4790;
Q5GH77	ENOG502QSH6;
Q5H8A3	ENOG502SB16;
Q5H913	KOG0073;
Q5H9K5	ENOG502S5D7;
Q5H9M0	ENOG502QPRU;
Q5H9R4	ENOG502SDV3;
Q5HY98	KOG1721;
Q5HYK9	KOG1721;
Q5HYR2	KOG3815;
Q5I0G3	KOG1496;
Q5I0X7	KOG1124;
Q5JNZ3	KOG1721;
Q5JPF3	KOG0504;
Q5JPI3	ENOG502RKN5;
Q5JQF8	KOG0123;
Q5JQS5	ENOG502RTXN;
Q5JQS6	ENOG502T9FX;
Q5JRC9	ENOG502SEIG;
Q5JRS4	ENOG502T9MC;
Q5JRV8	ENOG502QVX8;
Q5JS37	KOG2177;
Q5JS54	
Q5JSS6	ENOG502S7BQ;
Q5JTD7	ENOG502QSR8;
Q5JUK9	ENOG502TF3A;
Q5JV73	KOG3552;
Q5JVG2	KOG1721;
Q5JVG8	KOG1721;
Q5JWR5	KOG3613;
Q5JX69	ENOG502SQY6;
Q5JXM2	ENOG502QRD5;
Q5M9N0	KOG1836;
Q5MCW4	KOG1721;
Q5PT55	KOG2718;
Q5SNV9	ENOG502S8BN;
Q5SRH9	KOG3783;
Q5SSQ6	
Q5SV17	ENOG502QWKH;
Q5SV97	ENOG502RYI7;
Q5SVQ8	KOG1721;
Q5SWX8	KOG4703;
Q5SXM1	KOG1721;
Q5SY68	ENOG502SZJ5;
Q5SYE7	ENOG502QTFI;
Q5SZD1	ENOG502SVK6;
Q5SZD4	ENOG502RFRQ;
Q5SZI1	ENOG502R5YQ;
Q5T0B9	KOG1721;
Q5T1A1	KOG3726;
Q5T1J5	
Q5T1N1	ENOG502RZDD;
Q5T1S8	ENOG502S4WJ;
Q5T215	KOG3330;
Q5T292	ENOG502SWNF;
Q5T2L2	
Q5T3I0	KOG2809;
Q5T5D7	KOG1721;
Q5T5J6	KOG4689;
